1000

-12.633646919840674 -2.394661699088541
-17.820930818232313 -2.293656824017214 1.680676477948156 2.635156172054313
-16.156774823748240 -2.523102033091494 1.024472035213170 2.699848656506277
-4.794867606230022 0.041273091469183 0.680667166857723 1.011629879848819

-12.633646919840674	-17.820930818232313	-16.156774823748240	-4.794867606230022	1.680676477948156	1.024472035213170	0.680667166857723
-12.623397685385466	-17.803705170966470	-16.146274769666537	-4.787891288850935	1.680676477948156	1.024472035213170	0.680667126682975
-12.613148450930259	-17.786479523700628	-16.135774715584834	-4.780914971883609	1.680676477948503	1.024472035213170	0.680667085921900
-12.602899216475052	-17.769253876434782	-16.125274661503131	-4.773938655334053	1.680676477948156	1.024472035213170	0.680667044564184
-12.592649982019845	-17.752028229168939	-16.114774607421428	-4.766962339208382	1.675296618367485	0.979974646200888	0.678462797674758
-12.582400747564638	-17.734857721345275	-16.104730617512356	-4.760008614925877	1.675189867179025	0.979091695801557	0.678368795223040
-12.572151513109430	-17.717688307639570	-16.094695677168939	-4.753055854096540	1.675189867179081	0.979091695801387	0.678318332795760
-12.561902278654221	-17.700518893933861	-16.084660736825523	-4.746103610468450	1.675189867179025	0.979091695801557	0.678268674130827
-12.551653044199014	-17.683349480228156	-16.074625796482106	-4.739151875803660	1.669138235414982	1.119227078930066	0.675740835297867
-12.541403809743807	-17.666242091115237	-16.063154575741535	-4.732226049551735	1.668893187869969	1.124901553674673	0.675535377663270
-12.531154575288600	-17.649137213552059	-16.051625195978897	-4.725302329083277	1.668893187869969	1.124901553674673	0.675429656331262
-12.520905340833393	-17.632032335988882	-16.040095816216258	-4.718379692177538	1.668893187870315	1.124901553674673	0.675325619950343
-12.510656106378185	-17.614927458425701	-16.028566436453620	-4.711458121565059	1.668648255982569	0.893554024582224	0.675123543892926
-12.500406871922978	-17.597825091226863	-16.019408191757282	-4.704538622077470	1.668633067477253	0.879207900550109	0.675015443145326
-12.490157637467771	-17.580722879698577	-16.010396983849674	-4.697620230539788	1.668633067477253	0.879207900550109	0.674915073921203
-12.479908403012564	-17.563620668170291	-16.001385775942065	-4.690702867709816	1.668633067477253	0.879207900549936	0.674816302266288
-12.469659168557357	-17.546518456642005	-15.992374568034458	-4.683786517213693	1.661400259709698	0.966166857020786	0.671760310574939
-12.459409934102149	-17.529490375856298	-15.982472097394002	-4.676901488292907	1.660789925197604	0.973504816772615	0.671347853063005
-12.449160699646942	-17.512468550532102	-15.972494418283626	-4.670020686745865	1.660789925197604	0.973504816772615	0.671181950664869
-12.438911465191735	-17.495446725207906	-15.962516739173250	-4.663141585571397	1.660789925197316	0.973504816772793	0.671018693962301
-12.428662230736526	-17.478424899883709	-15.952539060062870	-4.656264157653149	1.659765412441129	1.104361848940959	0.670439085055254
-12.418412996281319	-17.461413575030956	-15.941220196549688	-4.649392670282483	1.659655005911781	1.118463645828011	0.670225831887923
-12.408163761826112	-17.444403381760608	-15.929756800413971	-4.642523368593528	1.659655005911781	1.118463645827838	0.670059313036657
-12.397914527370904	-17.427393188490260	-15.918293404278256	-4.635655773595320	1.659655005911435	1.118463645828011	0.669895444024197
-12.387665292915697	-17.410382995219916	-15.906830008142538	-4.628789858129041	1.655076893079020	1.270782870521067	0.667864970208029
-12.377416058460490	-17.393419724101353	-15.893805456560907	-4.621944753464959	1.654471844878403	1.290913539255164	0.667416679831892
-12.367166824005283	-17.376462654263655	-15.880574581035679	-4.615104243434046	1.654471844878057	1.290913539255337	0.667212922198802
-12.356917589550076	-17.359505584425960	-15.867343705510450	-4.608265821762886	1.654471844878057	1.290913539255164	0.667012397428708
-12.346668355094868	-17.342548514588266	-15.854112829985223	-4.601429455317110	1.649757579794085	0.811172701138754	0.664894225908438
-12.336419120639661	-17.325639762358701	-15.845798930787588	-4.594614798507861	1.649015575261853	0.735663609126361	0.664357198161799
