                    1   1.3599930621705158E-003   2.0345427113178268E-004 -0.69293397653616895       0.60589870911828614       0.17018069949121462     
                    2   1.3599648814654965E-003   2.0344583958339813E-004 -0.69292742745392255       0.60589399888199313       0.17017923323272707     
                    3   1.3599085909402080E-003   2.0342905166622296E-004 -0.69291432961817956       0.60588457858301659       0.17017630712903442     
                    4   1.3598240873502914E-003   2.0340379451956307E-004 -0.69289468368503404       0.60587044858295303       0.17017191140519533     
                    5   1.3597114009510742E-003   2.0337009777635605E-004 -0.69286849063678502       0.60585160941614358       0.17016604848000891     
                    6   1.3595705467673686E-003   2.0332797373909825E-004 -0.69283575178409973       0.60582806179592352       0.17015871924244505     
                    7   1.3594015372445341E-003   2.0327743097684571E-004 -0.69279646876534806       0.60579980661415700       0.17014992421921749     
                    8   1.3592043852119918E-003   2.0321847751047131E-004 -0.69275064354627447       0.60576684494103361       0.17013966384838894     
                    9   1.3589791047764533E-003   2.0315112177289230E-004 -0.69269827841972831       0.60572917802493942       0.17012793856194669     
                   10   1.3587257116522027E-003   2.0307537296430870E-004 -0.69263937600538683       0.60568680729234126       0.17011474881645186     
                   11   1.3584442233016917E-003   2.0299124120360537E-004 -0.69257393924944888       0.60563973434766627       0.17010009510620702     
                   12   1.3581346590014476E-003   2.0289873759952044E-004 -0.69250197142429704       0.60558796097317136       0.17008397796955546     
                   13   1.3577970398749037E-003   2.0279787428630097E-004 -0.69242347612812372       0.60553148912879995       0.17006639799215206     
                   14   1.3574313889091476E-003   2.0268866444211219E-004 -0.69233845728452137       0.60547032095202624       0.17004735580877334     
                   15   1.3570377309632148E-003   2.0257112229839767E-004 -0.69224691914203706       0.60540445875768567       0.17002685210437149     
                   16   1.3566160927716211E-003   2.0244526314416254E-004 -0.69214886627368988       0.60533390503779139       0.17000488761471239     
                   17   1.3561665029450433E-003   2.0231110332722646E-004 -0.69204430357645186       0.60525866246133730       0.16998146312677395     
                   18   1.3556889919691729E-003   2.0216866025355825E-004 -0.69193323627069336       0.60517873387408727       0.16995657947899975     
                   19   1.3551835922023408E-003   2.0201795238532471E-004 -0.69181566989959120       0.60509412229835036       0.16993023756146219     
                   20   1.3546503378722562E-003   2.0185899923802716E-004 -0.69169161032850113       0.60500483093274227       0.16990243831596732     
                   21   1.3540892650720665E-003   2.0169182137695364E-004 -0.69156106374429427       0.60491086315193299       0.16987318273612023     
                   22   1.3535004117558838E-003   2.0151644041309163E-004 -0.69142403665465713       0.60481222250638100       0.16984247186736404     
                   23   1.3528838177338503E-003   2.0133287899859375E-004 -0.69128053588735627       0.60470891272205340       0.16981030680699954     
                   24   1.3522395246668149E-003   2.0114116082186047E-004 -0.69113056858946742       0.60460093770013246       0.16977668870419124     
                   25   1.3515675760606455E-003   2.0094131060228074E-004 -0.69097414222656861       0.60448830151670874       0.16974161875996316     
                   26   1.3508680172602198E-003   2.0073335408466193E-004 -0.69081126458189834       0.60437100842246028       0.16970509822718646     
                   27   1.3501408954431000E-003   2.0051731803337027E-004 -0.69064194375547838       0.60424906284231861       0.16966712841056095     
                   28   1.3493862596129144E-003   2.0029323022619733E-004 -0.69046618816320215       0.60412246937512093       0.16962771066659157     
                   29   1.3486041605924551E-003   2.0006111944796556E-004 -0.69028400653588728       0.60399123279324907       0.16958684640356034     
                   30   1.3477946510165001E-003   1.9982101548388220E-004 -0.69009540791829482       0.60385535804225521       0.16954453708149492     
                   31   1.3469577853243626E-003   1.9957294911264931E-004 -0.68990040166811317       0.60371485024047378       0.16950078421213371     
                   32   1.3460936197521808E-003   1.9931695209933619E-004 -0.68969899745490804       0.60356971467862053       0.16945558935888830     
                   33   1.3452022123249456E-003   1.9905305718802052E-004 -0.68949120525903906       0.60341995681937832       0.16940895413680301     
                   34   1.3442836228482735E-003   1.9878129809420213E-004 -0.68927703537054152       0.60326558229696958       0.16936088021251194     
                   35   1.3433379128999284E-003   1.9850170949699497E-004 -0.68905649838797600       0.60310659691671575       0.16931136930419383     
                   36   1.3423651458210938E-003   1.9821432703110066E-004 -0.68882960521724357       0.60294300665458400       0.16926042318152440     
                   37   1.3413653867074002E-003   1.9791918727856786E-004 -0.68859636707036831       0.60277481765672059       0.16920804366562658     
                   38   1.3403387023997102E-003   1.9761632776034145E-004 -0.68835679546424777       0.60260203623897124       0.16915423262901863     
                   39   1.3392851614746632E-003   1.9730578692760483E-004 -0.68811090221937010       0.60242466888638935       0.16909899199555997     
                   40   1.3382048342349827E-003   1.9698760415291902E-004 -0.68785869945849887       0.60224272225273101       0.16904232374039493     
                   41   1.3370977926995490E-003   1.9666181972116263E-004 -0.68760019960532703       0.60205620315993713       0.16898422988989437     
                   42   1.3359641105932410E-003   1.9632847482027528E-004 -0.68733541538309761       0.60186511859760361       0.16892471252159519     
                   43   1.3348038633365473E-003   1.9598761153180903E-004 -0.68706435981319425       0.60166947572243845       0.16886377376413769     
                   44   1.3336171280349531E-003   1.9563927282129122E-004 -0.68678704621370024       0.60146928185770665       0.16880141579720093     
                   45   1.3324039834680971E-003   1.9528350252840114E-004 -0.68650348819792661       0.60126454449266287       0.16873764085143550     
                   46   1.3311645100787149E-003   1.9492034535696575E-004 -0.68621369967290946       0.60105527128197156       0.16867245120839458     
                   47   1.3298987899613573E-003   1.9454984686477752E-004 -0.68591769483787768       0.60084147004511512       0.16860584920046270     
                   48   1.3286069068508951E-003   1.9417205345323725E-004 -0.68561548818269047       0.60062314876578993       0.16853783721078203     
                   49   1.3272889461108108E-003   1.9378701235682683E-004 -0.68530709448624494       0.60040031559129015       0.16846841767317677     
                   50   1.3259449947212786E-003   1.9339477163241484E-004 -0.68499252881485495       0.60017297883188003       0.16839759307207497     
                   51   1.3245751412670347E-003   1.9299538014839893E-004 -0.68467180652060078       0.59994114696015410       0.16832536594242814     
                   52   1.3231794759250481E-003   1.9258888757368934E-004 -0.68434494323965012       0.59970482861038543       0.16825173886962885     
                   53   1.3217580904519828E-003   1.9217534436653637E-004 -0.68401195489055044       0.59946403257786285       0.16817671448942537     
                   54   1.3203110781714641E-003   1.9175480176320656E-004 -0.68367285767249475       0.59921876781821592       0.16810029548783445     
                   55   1.3188385339611486E-003   1.9132731176651146E-004 -0.68332766806355805       0.59896904344672930       0.16802248460105143     
                   56   1.3173405542395984E-003   1.9089292713419224E-004 -0.68297640281890726       0.59871486873764468       0.16794328461535785     
                   57   1.3158172369529659E-003   1.9045170136716488E-004 -0.68261907896898488       0.59845625312345241       0.16786269836702680     
                   58   1.3142686815614927E-003   1.9000368869762983E-004 -0.68225571381766525       0.59819320619417160       0.16778072874222558     
                   59   1.3126949890258225E-003   1.8954894407704958E-004 -0.68188632494038481       0.59792573769661927       0.16769737867691578     
                   60   1.3110962617931294E-003   1.8908752316399924E-004 -0.68151093018224707       0.59765385753366829       0.16761265115675106     
                   61   1.3094726037830770E-003   1.8861948231189366E-004 -0.68112954765610134       0.59737757576349471       0.16752654921697208     
                   62   1.3078241203735915E-003   1.8814487855659461E-004 -0.68074219574059736       0.59709690259881465       0.16743907594229857     
                   63   1.3061509183864711E-003   1.8766376960390396E-004 -0.68034889307821433       0.59681184840610968       0.16735023446681940     
                   64   1.3044531060728208E-003   1.8717621381694478E-004 -0.67994965857326650       0.59652242370484299       0.16726002797387901     
                   65   1.3027307930983277E-003   1.8668227020343683E-004 -0.67954451138988403       0.59622863916666369       0.16716845969596214     
                   66   1.3009840905283683E-003   1.8618199840286884E-004 -0.67913347094997134       0.59593050561460215       0.16707553291457483     
                   67   1.2992131108129617E-003   1.8567545867357292E-004 -0.67871655693114108       0.59562803402225417       0.16698125096012328     
                   68   1.2974179677715614E-003   1.8516271187970473E-004 -0.67829378926462680       0.59532123551295579       0.16688561721178932     
                   69   1.2955987765777034E-003   1.8464381947813437E-004 -0.67786518813317242       0.59501012135894749       0.16678863509740363     
                   70   1.2937556537434961E-003   1.8411884350525164E-004 -0.67743077396889961       0.59469470298052918       0.16669030809331542     
                   71   1.2918887171039721E-003   1.8358784656369027E-004 -0.67699056745115471       0.59437499194520527       0.16659063972425969     
                   72   1.2899980858012930E-003   1.8305089180897530E-004 -0.67654458950433327       0.59405099996681965       0.16648963356322091     
                   73   1.2880838802688192E-003   1.8250804293609813E-004 -0.67609286129568513       0.59372273890468208       0.16638729323129453     
                   74   1.2861462222150428E-003   1.8195936416602357E-004 -0.67563540423309831       0.59339022076268444       0.16628362239754474     
                   75   1.2841852346073875E-003   1.8140492023213266E-004 -0.67517223996286346       0.59305345768840811       0.16617862477885928     
                   76   1.2822010416558849E-003   1.8084477636660636E-004 -0.67470339036741911       0.59271246197222216       0.16607230413980145     
                   77   1.2801937687967220E-003   1.8027899828675420E-004 -0.67422887756307748       0.59236724604637259       0.16596466429245887     
                   78   1.2781635426756684E-003   1.7970765218129159E-004 -0.67374872389773177       0.59201782248406265       0.16585570909628880     
                   79   1.2761104911313877E-003   1.7913080469657118E-004 -0.67326295194854568       0.59166420399852437       0.16574544245796069     
                   80   1.2740347431786335E-003   1.7854852292277160E-004 -0.67277158451962515       0.59130640344208141       0.16563386833119512     
                   81   1.2719364289913355E-003   1.7796087438004865E-004 -0.67227464463967201       0.59094443380520356       0.16552099071659993     
                   82   1.2698156798855807E-003   1.7736792700465262E-004 -0.67177215555962211       0.59057830821555279       0.16540681366150256     
                   83   1.2676726283024871E-003   1.7676974913501635E-004 -0.67126414075026575       0.59020803993702131       0.16529134125977948     
                   84   1.2655074077909821E-003   1.7616640949781842E-004 -0.67075062389985307       0.58983364236876090       0.16517457765168225     
                   85   1.2633201529904845E-003   1.7555797719402523E-004 -0.67023162891168331       0.58945512904420483       0.16505652702365986     
                   86   1.2611109996134909E-003   1.7494452168491693E-004 -0.66970717990167927       0.58907251363008151       0.16493719360817821     
                   87   1.2588800844280793E-003   1.7432611277810067E-004 -0.66917730119594687       0.58868580992542097       0.16481658168353591     
                   88   1.2566275452403218E-003   1.7370282061351575E-004 -0.66864201732832063       0.58829503186055288       0.16469469557367655     
                   89   1.2543535208766217E-003   1.7307471564943506E-004 -0.66810135303789542       0.58790019349609790       0.16457153964799770     
                   90   1.2520581511659677E-003   1.7244186864846637E-004 -0.66755533326654426       0.58750130902195130       0.16444711832115638     
                   91   1.2497415769221172E-003   1.7180435066355812E-004 -0.66700398315642440       0.58709839275625952       0.16432143605287092     
                   92   1.2474039399257115E-003   1.7116223302401370E-004 -0.66644732804746942       0.58669145914438947       0.16419449734771965     
                   93   1.2450453829063188E-003   1.7051558732151793E-004 -0.66588539347487063       0.58628052275789089       0.16406630675493541     
                   94   1.2426660495244194E-003   1.6986448539618051E-004 -0.66531820516654594       0.58586559829345219       0.16393686886819722     
                   95   1.2402660843533293E-003   1.6920899932259934E-004 -0.66474578904059811       0.58544670057184944       0.16380618832541782     
                   96   1.2378456328610689E-003   1.6854920139594903E-004 -0.66416817120276228       0.58502384453688872       0.16367426980852795     
                   97   1.2354048413921799E-003   1.6788516411809761E-004 -0.66358537794384231       0.58459704525434186       0.16354111804325680     
                   98   1.2329438571494929E-003   1.6721696018375532E-004 -0.66299743573713932       0.58416631791087670       0.16340673779890894     
                   99   1.2304628281758537E-003   1.6654466246666003E-004 -0.66240437123586815       0.58373167781298019       0.16327113388813763     
                  100   1.2279619033358053E-003   1.6586834400580261E-004 -0.66180621127056738       0.58329314038587632       0.16313431116671437     
                  101   1.2254412322972338E-003   1.6518807799169579E-004 -0.66120298284649892       0.58285072117243775       0.16299627453329482     
                  102   1.2229009655129798E-003   1.6450393775269113E-004 -0.66059471314104112       0.58240443583209145       0.16285702892918105     
                  103   1.2203412542024245E-003   1.6381599674134708E-004 -0.65998142950107264       0.58195430013971972       0.16271657933808015     
                  104   1.2177622503330417E-003   1.6312432852085153E-004 -0.65936315944035062       0.58150032998455436       0.16257493078585891     
                  105   1.2151641066019347E-003   1.6242900675150383E-004 -0.65873993063688108       0.58104254136906686       0.16243208834029504     
                  106   1.2125469764173483E-003   1.6173010517725811E-004 -0.65811177093028328       0.58058095040785229       0.16228805711082456     
                  107   1.2099110138801680E-003   1.6102769761233257E-004 -0.65747870831914856       0.58011557332650898       0.16214284224828535     
                  108   1.2072563737654087E-003   1.6032185792788807E-004 -0.65684077095839288       0.57964642646051268       0.16199644894465728     
                  109   1.2045832115036915E-003   1.5961266003877879E-004 -0.65619798715660538       0.57917352625408636       0.16184888243279816     
                  110   1.2018916831627166E-003   1.5890017789037917E-004 -0.65555038537339128       0.57869688925906482       0.16170014798617618     
                  111   1.1991819454287387E-003   1.5818448544549003E-004 -0.65489799421671158       0.57821653213375546       0.16155025091859881     
