                    1   1.3999996477683904E-003   1.1650431833386394       0.70439231733717023       0.17576365924124848       0.51378050233983819     
                    2   1.3999999413448043E-003   1.1676398853244603       0.69754286780014541       0.18207423575618176       0.55936206562402657     
                    3   1.3999999814022634E-003   1.1661914539449665       0.70416495355895592       0.17982208088320617       0.52467025143098045     
                    4   1.3999999846884994E-003   1.1665559422077030       0.70156628518905018       0.18116804178833359       0.54250974344005254     
                    5   1.3999999832132552E-003   1.1660562248696991       0.70322619309892442       0.18047613704688142       0.53457562154761518     
                    6   1.3999999815477405E-003   1.1661316086216547       0.70245639315329311       0.18088041433435487       0.54029422766262869     
                    7   1.3999999802482329E-003   1.1659785894606221       0.70292586058235940       0.18072237874051261       0.53840365351490138     
                    8   1.3999999792820093E-003   1.1659906303761085       0.70271986623359994       0.18086799851080299       0.54023162523310875     
                    9   1.3999999785777085E-003   1.1659393860046587       0.70286344440615189       0.18084852155304171       0.53984567925860538     
                   10   1.3999999780633912E-003   1.1659353731357207       0.70281568237259118       0.18090829634104821       0.54046454510781150     
                   11   1.3999999776902860E-003   1.1659146851363522       0.70286407656151095       0.18091737543819442       0.54043445930021561     
                   12   1.3999999774190433E-003   1.1659083099687622       0.70285717364505040       0.18094539382854735       0.54066638176831616     
                   13   1.3999999772225805E-003   1.1658982402901439       0.70287587946403574       0.18095676311282577       0.54070168115058437     
                   14   1.3999999770801105E-003   1.1658930109386594       0.70287803715588870       0.18097155946014543       0.54079925850526966     
                   15   1.3999999769770178E-003   1.1658874293232810       0.70288653542914847       0.18098022990863877       0.54083348994948033     
                   16   1.3999999769023718E-003   1.1658837574825489       0.70288973599191806       0.18098871225070998       0.54087896296410920     
                   17   1.3999999768483878E-003   1.1658804326405381       0.70289418557950700       0.18099457410137831       0.54090218911407573     
                   18   1.3999999768093340E-003   1.1658779998385858       0.70289672946229920       0.18099966823469893       0.54092517070598323     
                   19   1.3999999767811027E-003   1.1658759495334987       0.70289928848002525       0.18100346208146839       0.54093935817887284     
                   20   1.3999999767606841E-003   1.1658743771814537       0.70290104536719866       0.18100659322345933       0.54095157012934247     
                   21   1.3999999767459273E-003   1.1658730934446897       0.70290259384966347       0.18100900454640129       0.54095990984790165     
                   22   1.3999999767352583E-003   1.1658720886989744       0.70290374689432844       0.18101094938923906       0.54096662469108814     
                   23   1.3999999767275464E-003   1.1658712802622988       0.70290470666531102       0.18101246979391011       0.54097145056786722     
                   24   1.3999999767219731E-003   1.1658706419937324       0.70290544735782068       0.18101368326648548       0.54097522513333129     
                   25   1.3999999767179455E-003   1.1658701320892335       0.70290604772035647       0.18101463943940482       0.54097800432493792     
                   26   1.3999999767150314E-003   1.1658697276128938       0.70290651998349851       0.18101539788797216       0.54098014012417495     
                   27   1.3999999767129278E-003   1.1658694059611925       0.70290689673495055       0.18101599747483310       0.54098176429187583     
                   28   1.3999999767114056E-003   1.1658691506865910       0.70290719504780230       0.18101647238560481       0.54098299019534057     
                   29   1.3999999767103058E-003   1.1658689479072839       0.70290743231212305       0.18101684795143541       0.54098393110558429     
                   30   1.3999999767095109E-003   1.1658687869935176       0.70290762036140275       0.18101714522662149       0.54098465646531146     
                   31   1.3999999767089328E-003   1.1658686593884797       0.70290776937989574       0.18101738057929906       0.54098521426711943     
                   32   1.3999999767085173E-003   1.1658685580906574       0.70290788783077840       0.18101756668556856       0.54098564045866282     
                   33   1.3999999767082170E-003   1.1658684778414266       0.70290798150039002       0.18101771409014494       0.54098597093837364     
                   34   1.3999999767079962E-003   1.1658684141662525       0.70290805587258620       0.18101783067570518       0.54098622488073056     
                   35   1.3999999767078384E-003   1.1658683636870566       0.70290811486608384       0.18101792288398161       0.54098642002194497     
                   36   1.3999999767077235E-003   1.1658683236875986       0.70290816149236690       0.18101799587857431       0.54098657237326275     
                   37   1.3999999767076413E-003   1.1658682919833105       0.70290819855838393       0.18101805358579770       0.54098668977698638     
                   38   1.3999999767075819E-003   1.1658682668773581       0.70290822778203188       0.18101809931486684       0.54098678083432061     
                   39   1.3999999767075361E-003   1.1658682469607031       0.70290825111235744       0.18101813538091144       0.54098685139748603     
                   40   1.3999999767075060E-003   1.1658682312260784       0.70290826935667383       0.18101816404783622       0.54098690739907496     
                   41   1.3999999767074845E-003   1.1658682187225433       0.70290828405251571       0.18101818658372387       0.54098694926487978     
                   42   1.3999999767074678E-003   1.1658682088646906       0.70290829543556388       0.18101820455286627       0.54098698361249820     
                   43   1.3999999767074526E-003   1.1658682010170531       0.70290830469794141       0.18101821864946102       0.54098700928836108     
                   44   1.3999999767074472E-003   1.1658681948371148       0.70290831180364288       0.18101822989384139       0.54098703042497720     
                   45   1.3999999767074407E-003   1.1658681899205818       0.70290831762087413       0.18101823871015682       0.54098704604495496     
                   46   1.3999999767074348E-003   1.1658681860502811       0.70290832204919040       0.18101824577519743       0.54098705907152744     
                    1   1.3999931543316464E-003   1.1566748401098566       0.71692003089447154       0.15594094220191626       0.43383504723463029     
                    2   1.3999920914892570E-003   1.1583973750825991       0.71216178889354009       0.16051381275531407       0.46015256852668224     
                    3   1.3999919304943007E-003   1.1577402557417116       0.71584559719588148       0.15947976301965522       0.44437525311090204     
                    4   1.3999919053480298E-003   1.1578679568765100       0.71474691175052096       0.16018117118527647       0.45148281787724576     
                    5   1.3999919008530716E-003   1.1576875935747624       0.71535987922936695       0.16004848931110391       0.44962139565940618     
                    6   1.3999918996506942E-003   1.1576674103028379       0.71520175172515676       0.16021573899434594       0.45126437946790943     
                    7   1.3999918990789287E-003   1.1576120709754401       0.71532211105387300       0.16024632623501789       0.45130129827267890     
                    8   1.3999918987033682E-003   1.1575902323263940       0.71531539056802196       0.16031833088261654       0.45181246750421000     
                    9   1.3999918984322973E-003   1.1575670888044085       0.71535112725058880       0.16036009462975487       0.45199718495302232     
                   10   1.3999918982325772E-003   1.1575524044617340       0.71536338561193757       0.16040146271366115       0.45221328397712801     
                   11   1.3999918980848371E-003   1.1575397412455215       0.71538008677209786       0.16043198610345355       0.45234288313441295     
                   12   1.3999918979754756E-003   1.1575301923535519       0.71539090077134881       0.16045760443018631       0.45245298824116437     
                   13   1.3999918978945258E-003   1.1575223834869619       0.71540070251667365       0.16047763439383866       0.45253076177843543     
                   14   1.3999918978346080E-003   1.1575162011943276       0.71540818076218737       0.16049379344557674       0.45259138795735809     
                   15   1.3999918977902544E-003   1.1575112018968472       0.71541438379186673       0.16050657616206487       0.45263658454665529     
                   16   1.3999918977574150E-003   1.1575072099258206       0.71541926834537917       0.16051681298984877       0.45267121942187466     
                   17   1.3999918977331009E-003   1.1575039914541030       0.71542324423193926       0.16052492909321686       0.45269727904734136     
                   18   1.3999918977150969E-003   1.1575014163951012       0.71542640402631197       0.16053140786391484       0.45271725469311197     
